Time [s],Heating [W],Observed T [K]
8824,3.469,0.33231
8828,3.4688,0.33231
8832,3.4689,0.33166
8836,3.4691,0.33166
8840,3.4691,0.33231
8844,3.469,0.33166
8848,3.469,0.33231
8852,3.4691,0.33231
8856,3.4691,0.33166
8860,3.4691,0.33231
8864,3.469,0.33166
8868,3.469,0.33231
8872,3.4688,0.33166
8876,3.4689,0.33231
8880,3.4688,0.33231
8884,3.4688,0.33231
8888,3.4689,0.33231
8892,3.4689,0.33231
8896,3.469,0.33231
8900,3.4689,0.33293
8904,3.469,0.33231
8908,3.4691,0.33231
8912,3.4691,0.33231
8916,3.4689,0.33231
8920,3.469,0.33231
8924,3.4688,0.33231
8928,3.4688,0.33166
8932,3.4689,0.33293
8936,3.469,0.33231
8940,3.4689,0.33231
8944,3.4689,0.33293
8948,3.4688,0.33231
8952,3.4688,0.33231
8956,3.4688,0.33262
8960,3.4688,0.33231
8964,3.4689,0.33231
8968,3.4689,0.33231
8972,3.4689,0.33198
8976,3.4689,0.33231
8980,3.4689,0.33231
8984,3.4688,0.33166
8988,3.4688,0.33231
8992,3.4688,0.33231
8996,3.4689,0.33231
9000,3.469,0.33293
9004,3.469,0.33166
9008,3.4688,0.33231
9012,3.4687,0.33231
9016,3.4686,0.33293
9020,3.4687,0.33166
9024,3.4686,0.33293
9028,3.4686,0.33231
9032,3.4685,0.33231
9036,3.4686,0.33293
9040,3.4688,0.33231
9044,3.4687,0.33293
9048,3.4686,0.33231
9052,3.4686,0.33231
9056,3.4686,0.33231
9060,3.4687,0.33166
9064,3.4688,0.33293
9068,3.4687,0.33231
9072,3.4686,0.33231
9076,3.4688,0.33231
9080,3.4687,0.33231
9084,3.4686,0.33166
9088,3.4686,0.33231
9092,3.4687,0.33231
9096,3.4687,0.33231
9100,3.4688,0.33198
9104,3.4687,0.33231
9108,3.4686,0.33231
9112,3.4687,0.33231
9116,3.4687,0.33231
9120,3.4686,0.33293
9124,3.4685,0.33293
9128,3.4685,0.33293
9132,3.4685,0.33231
9136,3.4686,0.33231
9140,3.4686,0.33231
9144,3.4687,0.33231
9148,3.4687,0.33231
9152,3.4687,0.33293
9156,3.4685,0.33231
9160,3.4685,0.33231
9164,3.4685,0.33231
9168,3.4685,0.33231
9172,3.4686,0.33231
9176,3.4686,0.33293
9180,3.4687,0.33166
9184,3.4688,0.33231
9188,3.4688,0.33231
9192,3.4688,0.33231
9196,3.4689,0.33231
9200,3.4688,0.33231
9204,3.4686,0.33231
9208,3.4687,0.33293
9212,3.4686,0.33166
9216,3.4687,0.33231
9220,3.4688,0.33231
9224,3.4687,0.33231
9228,3.4686,0.33231
9232,3.4686,0.33231
9236,3.4687,0.33231
9240,3.4687,0.33231
9244,3.4688,0.33231
9248,3.4688,0.33231
9252,3.4687,0.33231
9256,3.4688,0.33231
9260,3.4687,0.33231
9264,3.4688,0.33231
9268,3.4688,0.33231
9272,3.4688,0.33166
9276,3.4689,0.33166
9280,3.4691,0.33231
9284,3.4692,0.33231
9288,3.4691,0.33231
9292,3.4692,0.33293
9296,3.4692,0.33231
9300,3.4692,0.33231
9304,3.4692,0.33231
9308,3.4691,0.33166
9312,3.4691,0.33231
9316,3.469,0.33293
9320,3.4692,0.33231
9324,3.4691,0.33166
9328,3.469,0.33231
9332,3.469,0.33231
9336,3.469,0.33293
9340,3.4689,0.33231
9344,3.4691,0.33262
9348,3.4691,0.33231
9352,3.469,0.33231
9356,3.469,0.33231
9360,3.4688,0.33231
9364,3.4688,0.33231
9368,3.4688,0.33231
9372,3.4687,0.33231
9376,3.4687,0.33231
9380,3.4689,0.33166
9384,3.4688,0.33166
9388,3.4689,0.33231
9392,3.4689,0.33231
9396,3.469,0.33231
9400,3.469,0.33231
9404,3.469,0.33231
9408,3.469,0.33231
9412,3.4689,0.33231
9416,3.4688,0.33231
9420,3.4688,0.33231
9424,3.4688,0.33231
9428,3.4688,0.33231
9432,3.4689,0.33231
9436,3.469,0.33166
9440,3.4689,0.33166
9444,3.4687,0.33231
9448,3.4689,0.33231
9452,3.469,0.33293
9456,3.469,0.33231
9460,3.469,0.33231
9464,3.469,0.33231
9468,3.4689,0.33231
9472,3.4688,0.33231
9476,3.4689,0.33166
9480,3.4688,0.33231
9484,3.4687,0.33231
9488,3.4688,0.33231
9492,3.4688,0.33231
9496,3.4687,0.33231
9500,3.4687,0.33231
9504,3.4687,0.33231
9508,3.4687,0.33166
9512,3.4688,0.33166
9516,3.4687,0.33231
9520,3.4687,0.33231
9524,3.4689,0.33231
9528,3.4688,0.33293
9532,3.4687,0.33231
9536,3.4687,0.33231
9540,3.4686,0.33231
9544,3.4686,0.33231
9548,3.4687,0.33231
9552,3.4686,0.33231
9556,3.4686,0.33231
9560,3.4686,0.33231
9564,3.4687,0.33198
9568,3.4686,0.33231
9572,3.4687,0.33231
9576,3.4687,0.33231
9580,3.4685,0.33231
9584,3.4686,0.33293
9588,3.4686,0.33231
9592,3.4685,0.33231
9596,3.4684,0.33231
9600,3.4684,0.33231
9604,3.4683,0.33231
9608,3.4685,0.33166
9612,3.4685,0.33231
9616,3.4685,0.33166
9620,3.4686,0.33293
9624,3.4686,0.33231
9628,3.4687,0.33198
9632,3.4688,0.33231
9636,3.4688,0.33231
9640,3.4687,0.33231
9644,3.4688,0.33231
9648,3.4688,0.33166
9652,3.4687,0.33231
9656,3.4687,0.33231
9660,3.4687,0.33231
9664,3.4686,0.33231
9668,3.4688,0.33166
9672,3.4688,0.33104
9676,3.4687,0.33166
9680,3.4688,0.33166
9684,3.4686,0.33231
9688,3.4686,0.33166
9692,3.4685,0.33231
9696,3.4685,0.33166
9700,3.4686,0.33231
9704,3.4687,0.33166
9708,3.4687,0.33198
9712,3.4687,0.33231
9716,3.4688,0.33231
9720,3.4688,0.33231
9724,3.4688,0.33231
9728,3.4688,0.33198
9732,3.4687,0.33231
9736,3.4687,0.33231
9740,3.4687,0.33231
9744,3.4689,0.33166
9748,3.469,0.33231
9752,3.469,0.33166
9756,3.469,0.33166
9760,3.469,0.33231
9764,3.469,0.33231
9768,3.4691,0.33231
9772,3.4693,0.33231
9776,3.4691,0.33166
9780,3.4691,0.33231
9784,3.4693,0.33231
9788,3.4693,0.33166
9792,3.4694,0.33231
9796,3.4692,0.33231
9800,3.4692,0.33231
9804,3.4691,0.33231
9808,3.469,0.33231
9812,3.4691,0.33166
9816,3.469,0.33166
9820,3.4691,0.33166
9824,3.4689,0.33198
9828,3.4689,0.33231
9832,3.4689,0.33231
9836,3.4691,0.33231
9840,3.469,0.33231
9844,3.4689,0.33166
9848,3.469,0.33231
9852,3.469,0.33166
9856,3.469,0.33166
9860,3.469,0.33166
9864,3.4691,0.33166
9868,3.469,0.33166
9872,3.469,0.33166
9876,3.469,0.33166
9880,3.4688,0.33166
9884,3.4689,0.33166
9888,3.4689,0.33231
9892,3.4689,0.33166
9896,3.4689,0.33293
9900,3.4688,0.33231
9904,3.4689,0.33231
9908,3.469,0.33231
9912,3.4689,0.33231
9916,3.4688,0.33166
9920,3.4688,0.33231
9924,3.4689,0.33166
9928,3.4688,0.33166
9932,3.4689,0.33231
9936,3.4687,0.33166
9940,3.4686,0.33231
9944,3.4687,0.33166
9948,3.4687,0.33231
9952,3.4688,0.33166
9956,3.4688,0.33231
9960,3.4687,0.33166
9964,3.4688,0.33166
9968,3.4687,0.33166
9972,3.4686,0.33166
9976,3.4686,0.33166
9980,3.4686,0.33231
9984,3.4686,0.33231
9988,3.4686,0.33231
9992,3.4686,0.33166
9996,3.4687,0.33231
10000,3.4688,0.33166
10004,3.4685,0.33231
10008,3.4687,0.33231
10012,3.4686,0.33166
10016,3.4685,0.33231
10020,3.4686,0.33231
10024,3.4687,0.33166
10028,3.4687,0.33231
10032,3.4686,0.33231
10036,3.4684,0.33166
10040,3.4684,0.33231
10044,3.4684,0.33231
10048,3.4685,0.33231
10052,3.4686,0.33231
10056,3.4686,0.33166
10060,3.4686,0.33231
10064,3.4686,0.33166
10068,3.4687,0.33166
10072,3.4686,0.33166
10076,3.4686,0.33166
10080,3.4687,0.33231
10084,3.4685,0.33231
10088,3.4684,0.33166
10092,3.4685,0.33231
10096,3.4685,0.33166
10100,3.4685,0.33231
10104,3.4687,0.33166
10108,3.4686,0.33231
10112,3.4687,0.33231
10116,3.4688,0.33166
10120,3.4687,0.33231
10124,3.4688,0.33166
10128,3.4688,0.33231
10132,3.4687,0.33231
10136,3.4688,0.33166
10140,3.4689,0.33198
10144,3.4688,0.33166
10148,3.4689,0.33231
10152,3.4689,0.33166
10156,3.4689,0.33231
10160,3.469,0.33166
10164,3.469,0.33166
10168,3.469,0.33231
10172,3.4689,0.33166
10176,3.4691,0.33231
10180,3.4691,0.33166
10184,3.4691,0.33166
10188,3.4692,0.33166
10192,3.4691,0.33166
10196,3.4691,0.33166
10200,3.469,0.33231
10204,3.469,0.33166
10208,3.4691,0.33231
10212,3.469,0.33231
10216,3.469,0.33166
10220,3.4689,0.33231
10224,3.469,0.33166
10228,3.469,0.33166
10232,3.4689,0.33166
10236,3.4691,0.33166
10240,3.4691,0.33166
10244,3.4691,0.33231
10248,3.469,0.33166
10252,3.469,0.33231
10256,3.469,0.33166
10260,3.469,0.33231
10264,3.4689,0.33231
10268,3.4689,0.33231
10272,3.4691,0.33166
10276,3.469,0.33166
10280,3.469,0.33166
10284,3.469,0.33166
10288,3.4689,0.33231
10292,3.4688,0.33166
10296,3.4687,0.33231
10300,3.4687,0.33231
10304,3.4687,0.33231
10308,3.4687,0.33231
10312,3.4687,0.33166
10316,3.4688,0.33166
10320,3.4689,0.33166
10324,3.4688,0.33166
10328,3.4688,0.33166
10332,3.4689,0.33231
10336,3.4688,0.33166
10340,3.4686,0.33231
10344,3.4686,0.33166
10348,3.4685,0.33166
10352,3.4685,0.33166
10356,3.4687,0.33166
10360,3.4689,0.33231
10364,3.4689,0.33166
10368,3.4688,0.33231
10372,3.4689,0.33166
10376,3.4686,0.33231
10380,3.4686,0.33231
10384,3.4686,0.33231
10388,3.4687,0.33231
10392,3.4687,0.33166
10396,3.4687,0.33166
10400,3.4688,0.33231
10404,3.4688,0.33166
10408,3.4687,0.33231
10412,3.4687,0.33166
10416,3.4685,0.33231
10420,3.4686,0.33166
10424,3.4685,0.33198
10428,3.4685,0.33166
10432,3.4686,0.33231
10436,3.4686,0.33166
10440,3.4686,0.33166
10444,3.4687,0.33231
10448,3.4687,0.33166
10452,3.4687,0.33231
10456,3.4685,0.33166
10460,3.4685,0.33231
10464,3.4685,0.33166
10468,3.4686,0.33231
10472,3.4686,0.33166
10476,3.4685,0.33231
10480,3.4685,0.33166
10484,3.4685,0.33166
10488,3.4687,0.33231
10492,3.4687,0.33231
10496,3.4685,0.33231
10500,3.4686,0.33166
10504,3.4687,0.33166
10508,3.4685,0.33166
10512,3.4686,0.33231
10516,3.4686,0.33231
10520,3.4686,0.33231
10524,3.4687,0.33231
10528,3.4687,0.33231
10532,3.4687,0.33166
10536,3.4686,0.33166
10540,3.4686,0.33231
10544,3.4688,0.33166
10548,3.469,0.33231
10552,3.469,0.33166
10556,3.4689,0.33231
10560,3.469,0.33166
10564,3.469,0.33231
10568,3.4688,0.33166
10572,3.4689,0.33231
10576,3.4689,0.33166
10580,3.4689,0.33166
10584,3.4691,0.33166
10588,3.469,0.33231
10592,3.4689,0.33166
10596,3.4691,0.33166
10600,3.469,0.33166
10604,3.4689,0.33166
10608,3.469,0.33231
10612,3.4691,0.33231
10616,3.4692,0.33166
10620,3.4693,0.33231
10624,3.4691,0.33166
10628,3.469,0.33231
10632,3.4689,0.33231
10636,3.469,0.33166
10640,3.469,0.33166
10644,3.4691,0.33166
10648,3.469,0.33166
10652,3.469,0.33166
10656,3.4691,0.33166
10660,3.469,0.33231
10664,3.4689,0.33231
10668,3.4689,0.33166
10672,3.4689,0.33166
10676,3.4689,0.33166
10680,3.4689,0.33231
10684,3.4689,0.33231
10688,3.4689,0.33198
10692,3.469,0.33231
10696,3.4691,0.33166
10700,3.4691,0.33166
10704,3.469,0.33231
10708,3.469,0.33198
10712,3.4688,0.33231
10716,3.4688,0.33231
10720,3.4689,0.33231
10724,3.469,0.33231
10728,3.469,0.33166
10732,3.4689,0.33231
10736,3.4688,0.33231
10740,3.4686,0.33166
10744,3.4685,0.33231
10748,3.4686,0.33231
10752,3.4687,0.33231
10756,3.4687,0.33166
10760,3.4686,0.33166
10764,3.4687,0.33231
10768,3.4686,0.33166
10772,3.4685,0.33166
10776,3.4686,0.33231
10780,3.4686,0.33166
10784,3.4685,0.33231
10788,3.4686,0.33231
10792,3.4688,0.33231
10796,3.4687,0.33166
10800,3.4687,0.33231
10804,3.4687,0.33166
10808,3.4686,0.33231
10812,3.4685,0.33198
10816,3.4685,0.33231
10820,3.4685,0.33166
10824,3.4686,0.33198
10828,3.4686,0.33231
10832,3.4685,0.33231
10836,3.4684,0.33198
10840,3.4685,0.33231
10844,3.4685,0.33231
10848,3.4684,0.33231
10852,3.4684,0.33231
10856,3.4685,0.33166
10860,3.4685,0.33231
10864,3.4686,0.33231
10868,3.4685,0.33231
10872,3.4685,0.33231
10876,3.4686,0.33231
10880,3.4684,0.33231
10884,3.4684,0.33166
10888,3.4684,0.33231
10892,3.4684,0.33166
10896,3.4685,0.33231
10900,3.4686,0.33231
10904,3.4687,0.33231
10908,3.4686,0.33231
10912,3.4687,0.33231
10916,3.4686,0.33231
10920,3.4684,0.33231
10924,3.4686,0.33231
10928,3.4688,0.33231
10932,3.4687,0.33166
10936,3.4687,0.33231
10940,3.4686,0.33231
10944,3.4685,0.33231
10948,3.4686,0.33231
10952,3.4685,0.33198
10956,3.4686,0.33231
10960,3.4687,0.33231
10964,3.4688,0.33231
10968,3.4687,0.33231
10972,3.4687,0.33166
10976,3.4688,0.33231
10980,3.4689,0.33231
10984,3.469,0.33231
10988,3.469,0.33231
10992,3.469,0.33231
10996,3.4689,0.33231
11000,3.4691,0.33166
11004,3.4692,0.33231
11008,3.4691,0.33231
11012,3.469,0.33231
11016,3.469,0.33231
11020,3.469,0.33231
11024,3.4689,0.33231
11028,3.4689,0.33231
11032,3.4688,0.33231
11036,3.4689,0.33231
11040,3.469,0.33231
11044,3.4689,0.33231
11048,3.4688,0.33166
11052,3.4688,0.33231
11056,3.469,0.33198
11060,3.469,0.33231
11064,3.469,0.33231
11068,3.4691,0.33231
11072,3.469,0.33231
11076,3.4691,0.33166
11080,3.469,0.33231
11084,3.4689,0.33231
11088,3.4688,0.33262
11092,3.469,0.33231
11096,3.469,0.33231
11100,3.469,0.33231
11104,3.4689,0.33293
11108,3.4689,0.33231
11112,3.4688,0.33231
11116,3.4688,0.33231
11120,3.4688,0.33231
11124,3.4688,0.33231
11128,3.4687,0.33231
11132,3.4687,0.33293
11136,3.4687,0.33231
11140,3.4686,0.33231
11144,3.4686,0.33231
11148,3.4687,0.33231
11152,3.469,0.33231
11156,3.4689,0.33231
11160,3.4687,0.33231
11164,3.4686,0.33293
11168,3.4686,0.33231
11172,3.4685,0.33231
11176,3.4686,0.33231
11180,3.4687,0.33231
11184,3.4686,0.33293
11188,3.4685,0.33231
11192,3.4685,0.33262
11196,3.4686,0.33231
11200,3.4688,0.33231
11204,3.4687,0.33231
11208,3.4686,0.33231
11212,3.4688,0.33231
11216,3.4689,0.33293
11220,3.4688,0.33231
11224,3.4688,0.33231
11228,3.4686,0.33231
11232,3.4687,0.33231
11236,3.4688,0.33231
11240,3.4688,0.33231
11244,3.4687,0.33231
11248,3.4686,0.33293
11252,3.4687,0.33231
11256,3.4688,0.33293
11260,3.4688,0.33231
11264,3.4687,0.33231
11268,3.4687,0.33293
11272,3.4687,0.33293
11276,3.4687,0.33293
11280,3.4686,0.33293
11284,3.4686,0.33293
11288,3.4687,0.33293
11292,3.4687,0.33231
11296,3.4686,0.33231
11300,3.4685,0.33293
11304,3.4686,0.33231
11308,3.4686,0.33293
11312,3.4686,0.33293
11316,3.4686,0.33231
11320,3.4686,0.33231
11324,3.4686,0.33293
11328,3.4684,0.33231
11332,3.4684,0.33231
11336,3.4684,0.33293
11340,3.4683,0.33231
11344,3.4684,0.33293
11348,3.4686,0.33293
11352,3.4686,0.33231
11356,3.4685,0.33231
11360,3.4687,0.33356
11364,3.4689,0.33293
11368,3.4689,0.33293
11372,3.4688,0.33231
11376,3.4689,0.33166
11380,3.4689,0.33231
11384,3.4688,0.33231
11388,3.4687,0.33293
11392,3.4688,0.33293
11396,3.4687,0.33231
11400,3.4687,0.33231
11404,3.4688,0.33293
11408,3.4688,0.33293
11412,3.4688,0.33231
11416,3.4687,0.33293
11420,3.4687,0.33231
11424,3.4686,0.33293
11428,3.4689,0.33231
11432,3.4689,0.33231
11436,3.4689,0.33293
11440,3.4689,0.33293
11444,3.4689,0.33231
11448,3.4689,0.33293
11452,3.4689,0.33293
11456,3.4689,0.33231
11460,3.4689,0.33293
11464,3.469,0.33231
11468,3.4689,0.33293
11472,3.4689,0.33293
11476,3.469,0.33231
11480,3.4691,0.33293
11484,3.4692,0.33293
11488,3.4691,0.33231
11492,3.4692,0.33293
11496,3.4692,0.33293
11500,3.4692,0.33293
11504,3.4691,0.33293
11508,3.4689,0.33231
11512,3.4689,0.33231
11516,3.4689,0.33231
11520,3.4689,0.33231
11524,3.469,0.33231
11528,3.469,0.33293
11532,3.4689,0.33231
11536,3.4691,0.33293
11540,3.4691,0.33231
11544,3.469,0.33293
11548,3.4688,0.33293
11552,3.4689,0.33231
11556,3.4689,0.33293
11560,3.4689,0.33231
11564,3.469,0.33293
11568,3.4689,0.33231
11572,3.4691,0.33293
11576,3.4691,0.33231
11580,3.4689,0.33293
11584,3.4688,0.33231
11588,3.4689,0.33293
11592,3.4688,0.33231
11596,3.4687,0.33231
11600,3.4687,0.33231
11604,3.4688,0.33231
11608,3.4689,0.33325
11612,3.4688,0.33231
11616,3.4688,0.33293
11620,3.4689,0.33231
11624,3.4689,0.33293
11628,3.4688,0.33231
11632,3.4689,0.33293
11636,3.4687,0.33231
11640,3.4687,0.33293
11644,3.4688,0.33166
11648,3.4688,0.33293
11652,3.4687,0.33231
11656,3.4687,0.33231
11660,3.4687,0.33293
11664,3.4688,0.33293
11668,3.4688,0.33293
11672,3.4687,0.33293
11676,3.4687,0.33293
11680,3.4686,0.33231
11684,3.4687,0.33231
11688,3.4686,0.33293
11692,3.4686,0.33293
11696,3.4687,0.33293
11700,3.4685,0.33293
11704,3.4685,0.33293
11708,3.4686,0.33293
11712,3.4686,0.33293
11716,3.4687,0.33231
11720,3.4686,0.33231
11724,3.4685,0.33293
11728,3.4685,0.33293
11732,3.4686,0.33293
11736,3.4685,0.33293
11740,3.4683,0.33293
11744,3.4686,0.33293
11748,3.4686,0.33293
11752,3.4686,0.33293
11756,3.4686,0.33293
11760,3.4685,0.33293
11764,3.4684,0.33293
11768,3.4685,0.33356
11772,3.4686,0.33356
11776,3.4686,0.33231
11780,3.4685,0.33293
11784,3.4684,0.33293
11788,3.4684,0.33293
11792,3.4685,0.33293
11796,3.4686,0.33293
11800,3.4685,0.33293
11804,3.4685,0.33293
11808,3.4685,0.33356
11812,3.4686,0.33293
11816,3.4687,0.33293
11820,3.4687,0.33293
11824,3.4685,0.33356
11828,3.4687,0.33293
11832,3.4687,0.33293
11836,3.4687,0.33293
11840,3.4689,0.33293
11844,3.4688,0.33293
11848,3.4687,0.33293
11852,3.4686,0.33293
11856,3.4686,0.33356
11860,3.4687,0.33293
11864,3.469,0.33231
11868,3.4689,0.33356
11872,3.4688,0.33293
11876,3.4689,0.33293
11880,3.469,0.33293
11884,3.469,0.33293
11888,3.469,0.33231
11892,3.4689,0.33293
11896,3.4691,0.33293
11900,3.4691,0.33293
11904,3.4691,0.33356
11908,3.469,0.33325
11912,3.4691,0.33356
11916,3.4691,0.33293
11920,3.4691,0.33293
11924,3.4692,0.33293
11928,3.4693,0.33356
11932,3.4692,0.33231
11936,3.4692,0.33293
11940,3.4692,0.33293
11944,3.4691,0.33293
11948,3.4691,0.33356
11952,3.469,0.33356
11956,3.469,0.33356
11960,3.4691,0.33356
11964,3.4691,0.33293
11968,3.469,0.33293
11972,3.469,0.33356
11976,3.4691,0.33293
11980,3.4691,0.33356
11984,3.4691,0.33293
11988,3.469,0.33356
11992,3.469,0.33356
11996,3.469,0.33356
12000,3.4691,0.33356
12004,3.4689,0.33356
12008,3.4689,0.33356
12012,3.4689,0.33293
12016,3.4688,0.33356
12020,3.4688,0.33356
12024,3.4687,0.33356
12028,3.4688,0.33293
12032,3.4689,0.33356
12036,3.4687,0.33356
12040,3.4687,0.33356
12044,3.4688,0.33293
12048,3.4688,0.33293
12052,3.4688,0.33356
12056,3.4688,0.33356
12060,3.4687,0.33356
12064,3.4687,0.33293
12068,3.4687,0.33356
12072,3.4689,0.33293
12076,3.4687,0.33293
12080,3.4687,0.33356
12084,3.4688,0.33293
12088,3.4688,0.33356
12092,3.4686,0.33293
12096,3.4686,0.33356
12100,3.4687,0.33293
12104,3.4688,0.33356
12108,3.4688,0.33356
12112,3.4687,0.33293
12116,3.4687,0.33356
12120,3.4686,0.33293
12124,3.4685,0.33356
12128,3.4683,0.33356
12132,3.4685,0.33356
12136,3.4686,0.33356
12140,3.4686,0.33356
12144,3.4686,
12148,3.4684,
12152,3.4685,
12156,3.4686,
12160,3.4687,
12164,3.4685,
12168,3.4686,
12172,3.4686,
12176,3.4686,
12180,3.4686,
12184,3.4686,
12188,3.4686,
12192,3.4685,
12196,3.4686,
12200,3.4686,
12204,3.4688,
12208,3.4687,
12212,3.4686,
12216,3.4686,
12220,3.4687,
12224,3.4688,
12228,3.4687,
12232,3.4688,
12236,3.4688,
12240,3.4689,
12244,3.4688,
12248,3.4688,
12252,3.4687,
12256,3.4687,
12260,3.4688,
12264,3.4688,
12268,3.4687,
12272,3.4687,
12276,3.4688,
12280,3.4689,
12284,3.469,
12288,3.4691,
12292,3.469,
12296,3.4689,
12300,3.469,
12304,3.4688,
12308,3.4689,
12312,3.469,
12316,3.469,
12320,3.469,
12324,3.4689,
12328,3.4688,
12332,3.4689,
12336,3.4689,
12340,3.469,
12344,3.4689,
12348,3.4691,
12352,3.4689,
12356,3.4689,
12360,3.4688,
12364,3.4688,
12368,3.4688,
12372,3.4689,
12376,3.4688,
12380,3.4688,
12384,3.4688,
12388,3.4688,
12392,3.4688,
12396,3.4689,
12400,3.4689,
12404,3.4689,
12408,3.469,
12412,3.469,
12416,3.4689,
12420,3.4688,
12424,3.4687,
12428,3.4688,
12432,3.4689,
12436,3.4687,
12440,3.4686,
12444,3.4686,
12448,3.4687,
12452,3.4687,
12456,3.4687,
12460,3.4686,
12464,3.4686,
12468,3.4687,
12472,3.4688,
12476,3.4688,
12480,3.4688,
12484,3.4687,
12488,3.4688,
12492,3.4688,
12496,3.4687,
12500,3.4687,
12504,3.4687,
12508,3.4686,
12512,3.4687,
12516,3.4688,
12520,3.4687,
12524,3.4687,
12528,3.4688,
12532,3.4687,
12536,3.4687,
12540,3.4687,
12544,3.4687,
12548,3.4687,
12552,3.4686,
12556,3.4685,
12560,3.4684,
12564,3.4684,
12568,3.4685,
12572,3.4686,
12576,3.4687,
12580,3.4686,
12584,3.4686,
12588,3.4687,
12592,3.4686,
12596,3.4687,
12600,3.4687,
12604,3.4686,
12608,3.4686,
12612,3.4685,
12616,3.4685,
12620,3.4686,
12624,3.4687,
12628,3.4686,
12632,3.4687,
12636,3.4687,
12640,3.4687,
12644,3.4685,
12648,3.4687,
12652,3.4687,
12656,3.4687,
12660,3.4689,
12664,3.469,
12668,3.4689,
12672,3.4689,
12676,3.4689,
12680,3.4688,
12684,3.4687,
12688,3.4688,
12692,3.4688,
12696,3.4689,
12700,3.4689,
12704,3.4691,
12708,3.469,
12712,3.4691,
12716,3.4691,
12720,3.469,
12724,3.469,
12728,3.469,
12732,3.4689,
12736,3.4689,
12740,3.4691,
12744,3.4692,
12748,3.4692,
12752,3.469,
12756,3.469,
12760,3.4691,
12764,3.469,
12768,3.469,
12772,3.469,
12776,3.4688,0.33483
12780,3.4688,0.33483
12784,3.4688,0.33483
12788,3.4687,0.33483
12792,3.4687,0.33579
12796,3.4687,0.33483
12800,3.4689,0.33483
12804,3.4688,0.33548
12808,3.4688,0.33483
12812,3.4687,0.33483
12816,3.4688,0.33483
12820,3.4688,0.33548
12824,3.4689,
12828,3.469,
12832,3.469,
12836,3.4688,
12840,3.4688,
12844,3.4688,
12848,3.4687,
12852,3.4689,0.33548
12856,3.4688,0.33483
12860,3.4687,0.33421
12864,3.4688,0.33483
12868,3.4688,0.33548
12872,3.4688,0.33483
12876,3.4689,0.33483
12880,3.4688,0.33548
12884,3.4687,0.33483
12888,3.4687,0.33483
12892,3.4687,0.33483
12896,3.4687,0.33483
12900,3.4688,0.33483
12904,3.4688,0.33548
12908,3.4686,0.33483
12912,3.4686,0.33548
12916,3.4687,0.33548
12920,3.4686,0.33483
12924,3.4684,0.33548
12928,3.4685,0.33548
12932,3.4686,0.33548
12936,3.4685,0.33548
12940,3.4686,0.33548
12944,3.4686,0.33483
12948,3.4686,0.33483
12952,3.4686,0.33483
12956,3.4686,0.33483
12960,3.4685,0.33483
12964,3.4685,0.33483
12968,3.4685,0.33548
12972,3.4686,0.33548
12976,3.4686,0.33548
12980,3.4686,0.33483
12984,3.4686,0.33548
12988,3.4686,0.33548
12992,3.4686,0.33548
12996,3.4687,0.33548
13000,3.4687,0.33548
13004,3.4686,0.33548
13008,3.4687,0.33548
13012,3.4688,0.33548
13016,3.4687,0.33483
13020,3.4686,0.33517
13024,3.4688,0.33611
13028,3.4688,0.33548
13032,3.4688,0.33548
13036,3.469,0.33548
13040,3.469,0.33548
13044,3.469,0.33548
13048,3.4689,0.33548
13052,3.4689,0.33548
13056,3.4688,0.33483
13060,3.4689,0.33548
13064,3.4689,0.33548
13068,3.4688,0.33548
13072,3.469,0.33548
13076,3.469,0.33483
13080,3.469,0.33548
13084,3.469,0.33548
13088,3.4691,0.33548
13092,3.4691,0.33483
13096,3.4692,0.33548
13100,3.469,0.33548
13104,3.469,0.33548
13108,3.4689,0.33483
13112,3.469,0.33611
13116,3.4691,0.33548
13120,3.469,0.33548
13124,3.469,0.33548
13128,3.469,0.33548
13132,3.469,0.33548
13136,3.469,0.33548
13140,3.469,0.33548
13144,3.469,
13148,3.4689,
13152,3.4689,
13156,3.4689,
13160,3.469,
13164,3.469,
13168,3.4689,
13172,3.4688,
13176,3.4689,
13180,3.4688,
13184,3.4688,
13188,3.4689,
13192,3.4689,
13196,3.469,
13200,3.469,0.33517
13204,3.469,0.33611
13208,3.4689,0.33548
13212,3.4688,0.33611
13216,3.4689,0.33611
13220,3.4688,0.33611
13224,3.4687,0.33548
13228,3.4688,0.33611
13232,3.4688,0.33611
13236,3.4688,0.33611
13240,3.4688,0.33611
13244,3.4687,0.33548
13248,3.4687,0.33611
13252,3.4688,0.33611
13256,3.4687,0.33611
13260,3.4689,0.33611
13264,3.4688,0.33611
13268,3.4688,0.33611
13272,3.4687,0.33611
13276,3.4687,0.33611
13280,3.4687,0.33611
13284,3.4686,0.33611
13288,3.4686,0.33548
13292,3.4687,0.33611
13296,3.4687,0.33611
13300,3.4686,0.33611
13304,3.4686,0.33611
13308,3.4686,0.33611
13312,3.4687,0.33611
13316,3.4686,0.33611
13320,3.4686,0.33675
13324,3.4686,0.33611
13328,3.4687,0.33611
13332,3.4685,0.33611
13336,3.4686,0.33611
13340,3.4688,0.33611
13344,3.4688,0.33675
13348,3.4687,0.33611
13352,3.4687,0.33611
13356,3.4686,0.33675
13360,3.4686,0.33611
13364,3.4686,0.33611
13368,3.4686,0.33611
13372,3.4687,0.33611
13376,3.4687,0.33675
13380,3.4688,0.33611
13384,3.469,0.33611
13388,3.4689,0.33675
