Messstellennummer,Stationsname,Gewaesser,Parameter,Datum/Uhrzeit,Wert,Einheit,Produkt
61239,Ebnet Dreisam,Dreisam,Q,03.02.2021 01:00,40.693,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,03.02.2021 02:00,46.033,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,03.02.2021 03:00,50.27,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,03.02.2021 04:00,49.183,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,03.02.2021 05:00,51.868,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,03.02.2021 06:00,49.97,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,03.02.2021 07:00,51.28,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,03.02.2021 08:00,50.83,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,03.02.2021 09:00,52.675,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,03.02.2021 10:00,51.555,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,03.02.2021 11:00,51.148,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,03.02.2021 12:00,53.338,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,03.02.2021 13:00,58.45,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,03.02.2021 14:00,62.275,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,03.02.2021 15:00,66.775,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,03.02.2021 16:00,66.38,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,03.02.2021 17:00,65.565,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,03.02.2021 18:00,63.425,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,03.02.2021 19:00,57.095,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,03.02.2021 20:00,52.643,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,03.02.2021 21:00,50.635,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,03.02.2021 22:00,50.313,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,03.02.2021 23:00,50.828,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,04.02.2021 00:00,51.28,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,04.02.2021 01:00,50.65,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,04.02.2021 02:00,50.133,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,04.02.2021 03:00,46.58,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,04.02.2021 04:00,42.23,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,04.02.2021 05:00,41.285,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,04.02.2021 06:00,43.5,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,04.02.2021 07:00,42.753,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,04.02.2021 08:00,41.968,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,04.02.2021 09:00,42.743,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,04.02.2021 10:00,42.47,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,04.02.2021 11:00,41.14,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,04.02.2021 12:00,40.428,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,04.02.2021 13:00,40.04,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,04.02.2021 14:00,39.893,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,04.02.2021 15:00,37.855,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,04.02.2021 16:00,38.553,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,04.02.2021 17:00,39.158,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,04.02.2021 18:00,38.438,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,04.02.2021 19:00,37.138,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,04.02.2021 20:00,35.8,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,04.02.2021 21:00,35.56,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,04.02.2021 22:00,34.958,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,04.02.2021 23:00,34.33,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,05.02.2021 00:00,33.3,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,05.02.2021 01:00,32.413,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,05.02.2021 02:00,31.448,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,05.02.2021 03:00,31.148,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,05.02.2021 04:00,30.665,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,05.02.2021 05:00,30.28,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,05.02.2021 06:00,29.795,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,05.02.2021 07:00,29.795,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,05.02.2021 08:00,29.63,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,05.02.2021 09:00,28.835,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,05.02.2021 10:00,28.91,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,05.02.2021 11:00,28.64,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,05.02.2021 12:00,28.4,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,05.02.2021 13:00,28.055,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,05.02.2021 14:00,28.055,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,05.02.2021 15:00,27.755,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,05.02.2021 16:00,27.365,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,05.02.2021 17:00,27.32,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,05.02.2021 18:00,27.185,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,05.02.2021 19:00,27.635,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,05.02.2021 20:00,27.14,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,05.02.2021 21:00,26.66,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,05.02.2021 22:00,26.27,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,05.02.2021 23:00,26.015,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,06.02.2021 00:00,25.88,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,06.02.2021 01:00,25.445,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,06.02.2021 02:00,25.22,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,06.02.2021 03:00,24.95,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,06.02.2021 04:00,24.44,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,06.02.2021 05:00,24.23,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,06.02.2021 06:00,23.99,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,06.02.2021 07:00,23.72,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,06.02.2021 08:00,23.54,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,06.02.2021 09:00,23.36,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,06.02.2021 10:00,22.88,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,06.02.2021 11:00,22.655,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,06.02.2021 12:00,21.995,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,06.02.2021 13:00,21.95,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,06.02.2021 14:00,21.995,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,06.02.2021 15:00,22.07,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,06.02.2021 16:00,21.755,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,06.02.2021 17:00,21.56,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,06.02.2021 18:00,21.44,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,06.02.2021 19:00,21.32,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,06.02.2021 20:00,21.455,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,06.02.2021 21:00,21.38,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,06.02.2021 22:00,21.095,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,06.02.2021 23:00,20.99,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,07.02.2021 00:00,20.915,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,07.02.2021 01:00,20.705,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,07.02.2021 02:00,20.705,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,07.02.2021 03:00,20.465,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,07.02.2021 04:00,20.405,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,07.02.2021 05:00,20.135,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,07.02.2021 06:00,19.925,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,07.02.2021 07:00,19.63,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,07.02.2021 08:00,19.685,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,07.02.2021 09:00,19.3,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,07.02.2021 10:00,19.088,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,07.02.2021 11:00,19.025,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,07.02.2021 12:00,18.813,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,07.02.2021 13:00,18.988,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,07.02.2021 14:00,18.875,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,07.02.2021 15:00,18.863,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,07.02.2021 16:00,18.938,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,07.02.2021 17:00,19,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,07.02.2021 18:00,19.025,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,07.02.2021 19:00,18.778,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,07.02.2021 20:00,18.813,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,07.02.2021 21:00,18.633,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,07.02.2021 22:00,18.4,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,07.02.2021 23:00,18.38,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,08.02.2021 00:00,18.24,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,08.02.2021 01:00,18.1,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,08.02.2021 02:00,18.07,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,08.02.2021 03:00,17.903,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,08.02.2021 04:00,17.813,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,08.02.2021 05:00,17.82,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,08.02.2021 06:00,17.74,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,08.02.2021 07:00,17.675,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,08.02.2021 08:00,17.613,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,08.02.2021 09:00,17.525,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,08.02.2021 10:00,17.513,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,08.02.2021 11:00,17.383,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,08.02.2021 12:00,17.39,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,08.02.2021 13:00,17.323,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,08.02.2021 14:00,17.3,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,08.02.2021 15:00,17.2,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,08.02.2021 16:00,17.03,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,08.02.2021 17:00,16.88,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,08.02.2021 18:00,16.698,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,08.02.2021 19:00,16.37,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,08.02.2021 20:00,16.14,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,08.02.2021 21:00,16.098,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,08.02.2021 22:00,15.84,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,08.02.2021 23:00,15.75,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,09.02.2021 00:00,15.45,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,09.02.2021 01:00,15.17,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,09.02.2021 02:00,15.02,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,09.02.2021 03:00,14.863,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,09.02.2021 04:00,14.688,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,09.02.2021 05:00,14.483,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,09.02.2021 06:00,14.398,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,09.02.2021 07:00,14.36,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,09.02.2021 08:00,14.21,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,09.02.2021 09:00,13.9,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,09.02.2021 10:00,13.7,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,09.02.2021 11:00,13.47,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,09.02.2021 12:00,13.243,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,09.02.2021 13:00,13.043,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,09.02.2021 14:00,12.775,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,09.02.2021 15:00,12.69,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,09.02.2021 16:00,12.54,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,09.02.2021 17:00,12.34,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,09.02.2021 18:00,12.133,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,09.02.2021 19:00,11.913,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,09.02.2021 20:00,11.733,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,09.02.2021 21:00,11.68,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,09.02.2021 22:00,11.5,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,09.02.2021 23:00,11.44,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,10.02.2021 00:00,11.35,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,10.02.2021 01:00,11.328,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,10.02.2021 02:00,11.283,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,10.02.2021 03:00,11.223,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,10.02.2021 04:00,11.215,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,10.02.2021 05:00,11.253,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,10.02.2021 06:00,11.245,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,10.02.2021 07:00,11.268,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,10.02.2021 08:00,11.118,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,10.02.2021 09:00,11.125,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,10.02.2021 10:00,11.058,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,10.02.2021 11:00,10.743,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,10.02.2021 12:00,11.028,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,10.02.2021 13:00,10.855,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,10.02.2021 14:00,10.765,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,10.02.2021 15:00,10.488,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,10.02.2021 16:00,10.54,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,10.02.2021 17:00,10.375,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,10.02.2021 18:00,10.563,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,10.02.2021 19:00,10.518,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,10.02.2021 20:00,10.293,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,10.02.2021 21:00,10.233,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,10.02.2021 22:00,10.195,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,10.02.2021 23:00,10.077,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,11.02.2021 00:00,10.045,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,11.02.2021 01:00,10.02,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,11.02.2021 02:00,9.934,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,11.02.2021 03:00,9.922,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,11.02.2021 04:00,9.88,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,11.02.2021 05:00,9.796,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,11.02.2021 06:00,9.752,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,11.02.2021 07:00,9.693,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,11.02.2021 08:00,9.618,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,11.02.2021 09:00,9.511,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,11.02.2021 10:00,9.266,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,11.02.2021 11:00,9.437,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,11.02.2021 12:00,9.407,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,11.02.2021 13:00,9.315,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,11.02.2021 14:00,9.237,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,11.02.2021 15:00,9.211,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,11.02.2021 16:00,9.199,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,11.02.2021 17:00,9.164,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,11.02.2021 18:00,9.043,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,11.02.2021 19:00,9.011,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,11.02.2021 20:00,8.909,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,11.02.2021 21:00,8.87,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,11.02.2021 22:00,8.766,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,11.02.2021 23:00,8.689,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,12.02.2021 00:00,8.645,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,12.02.2021 01:00,8.576,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,12.02.2021 02:00,8.533,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,12.02.2021 03:00,8.464,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,12.02.2021 04:00,8.433,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,12.02.2021 05:00,8.37,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,12.02.2021 06:00,8.351,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,12.02.2021 07:00,8.351,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,12.02.2021 08:00,7.757,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,12.02.2021 09:00,8.251,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,12.02.2021 10:00,8.674,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,12.02.2021 11:00,8.426,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,12.02.2021 12:00,8.414,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,12.02.2021 13:00,8.389,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,12.02.2021 14:00,8.314,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,12.02.2021 15:00,8.289,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,12.02.2021 16:00,8.283,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,12.02.2021 17:00,8.233,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,12.02.2021 18:00,8.162,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,12.02.2021 19:00,8.058,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,12.02.2021 20:00,7.815,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,12.02.2021 21:00,7.993,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,12.02.2021 22:00,7.929,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,12.02.2021 23:00,7.854,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,13.02.2021 00:00,7.76,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,13.02.2021 01:00,7.703,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,13.02.2021 02:00,7.533,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,13.02.2021 03:00,7.214,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,13.02.2021 04:00,7.263,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,13.02.2021 05:00,7.192,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,13.02.2021 06:00,7.23,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,13.02.2021 07:00,7.164,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,13.02.2021 08:00,7.082,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,13.02.2021 09:00,7.098,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,13.02.2021 10:00,7.098,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,13.02.2021 11:00,7.23,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,13.02.2021 12:00,7.426,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,13.02.2021 13:00,7.522,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,13.02.2021 14:00,7.593,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,13.02.2021 15:00,7.58,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,13.02.2021 16:00,7.525,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,13.02.2021 17:00,7.324,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,13.02.2021 18:00,7.386,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,13.02.2021 19:00,7.324,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,13.02.2021 20:00,7.241,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,13.02.2021 21:00,7.159,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,13.02.2021 22:00,7.115,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,13.02.2021 23:00,7.06,m3/s,Stundenmittelwert
